programmeCode,studyYear,academicYear,course,courseType
10022,3.0,2021-2022,1515,compulsory
10022,3.0,2021-2022,1428,compulsory
10022,3.0,2021-2022,1998,elective
10022,3.0,2021-2022,1930,elective
10022,3.0,2021-2022,1495,elective
10022,3.0,2021-2022,1362,elective
10022,3.0,2021-2022,1354,elective
10022,3.0,2021-2022,1322,elective
10022,3.0,2021-2022,1317,elective
10022,3.0,2021-2022,1295,elective
10022,3.0,2021-2022,1278,elective
10022,3.0,2021-2022,1256,elective
10022,3.0,2021-2022,1254,elective
10022,3.0,2021-2022,1243,elective
10022,3.0,2021-2022,1207,elective
10022,3.0,2021-2022,1170,elective
10022,3.0,2021-2022,1126,elective
10022,3.0,2021-2022,1025,elective
10022,3.0,2022-2023,1986,compulsory
10022,3.0,2022-2023,1910,compulsory
10022,3.0,2022-2023,1315,compulsory
10022,3.0,2022-2023,1255,compulsory
10022,3.0,2022-2023,1812,elective
10022,3.0,2022-2023,1803,elective
10022,3.0,2022-2023,1747,elective
10022,3.0,2022-2023,1704,elective
10022,3.0,2022-2023,1603,elective
10022,3.0,2022-2023,1503,elective
10022,3.0,2022-2023,1433,elective
10022,3.0,2022-2023,1432,elective
10022,3.0,2022-2023,1386,elective
10022,3.0,2022-2023,1317,elective
10022,3.0,2022-2023,1206,elective
10022,3.0,2022-2023,1196,elective
10022,3.0,2022-2023,1166,elective
10022,3.0,2022-2023,1082,elective
10022,3.0,2022-2023,1044,elective
10022,3.0,2022-2023,1028,elective
10022,3.0,2023-2024,1282,compulsory
10022,3.0,2023-2024,1083,compulsory
10022,3.0,2023-2024,1663,compulsory
10022,3.0,2023-2024,1335,compulsory
10022,3.0,2023-2024,1983,elective
10022,3.0,2023-2024,1907,elective
10022,3.0,2023-2024,1828,elective
10022,3.0,2023-2024,1719,elective
10022,3.0,2023-2024,1675,elective
10022,3.0,2023-2024,1658,elective
10022,3.0,2023-2024,1614,elective
10022,3.0,2023-2024,1601,elective
10022,3.0,2023-2024,1508,elective
10022,3.0,2023-2024,1500,elective
10022,3.0,2023-2024,1426,elective
10022,3.0,2023-2024,1424,elective
10022,3.0,2023-2024,1418,elective
10022,3.0,2023-2024,1340,elective
10022,3.0,2023-2024,1331,elective
10022,3.0,2023-2024,1199,elective
10022,3.0,2024-2025,1974,compulsory
10022,3.0,2024-2025,1820,compulsory
10022,3.0,2024-2025,1875,compulsory-elective
10022,3.0,2024-2025,1449,compulsory-elective
10022,3.0,2024-2025,1117,compulsory-elective
10022,3.0,2024-2025,1979,elective
10022,3.0,2024-2025,1671,elective
10022,3.0,2024-2025,1330,elective
10022,3.0,2024-2025,1232,elective
10022,3.0,2024-2025,1202,elective
10022,3.0,2024-2025,1142,elective
10022,3.0,2024-2025,1099,elective
10022,3.0,2024-2025,1083,elective
10022,3.0,2025-2026,1576,compulsory
10022,3.0,2025-2026,1068,compulsory
10022,3.0,2025-2026,1784,compulsory-elective
10022,3.0,2025-2026,1671,compulsory-elective
10022,3.0,2025-2026,1307,compulsory-elective
10022,3.0,2025-2026,1128,compulsory-elective
10022,3.0,2025-2026,1097,compulsory-elective
10022,3.0,2025-2026,1050,compulsory-elective
10022,3.0,2025-2026,1934,elective
10022,3.0,2025-2026,1866,elective
10022,3.0,2025-2026,1841,elective
10022,3.0,2025-2026,1786,elective
10022,3.0,2025-2026,1698,elective
10022,3.0,2025-2026,1632,elective
10022,3.0,2025-2026,1616,elective
10022,3.0,2025-2026,1528,elective
10022,3.0,2025-2026,1484,elective
10022,3.0,2025-2026,1459,elective
10022,3.0,2025-2026,1445,elective
10022,3.0,2025-2026,1421,elective
10022,3.0,2025-2026,1397,elective
10022,3.0,2025-2026,1360,elective
10022,3.0,2025-2026,1274,elective
10022,3.0,2025-2026,1061,elective
10022,3.0,2026-2027,1409,compulsory
10022,3.0,2026-2027,1175,compulsory
10022,3.0,2026-2027,1463,compulsory-elective
10022,3.0,2026-2027,1376,compulsory-elective
10022,3.0,2026-2027,1181,compulsory-elective
10022,3.0,2026-2027,1149,compulsory-elective
10022,3.0,2026-2027,1011,compulsory-elective
10022,3.0,2026-2027,1998,elective
10022,3.0,2026-2027,1789,elective
10022,3.0,2026-2027,1733,elective
10022,3.0,2026-2027,1734,elective
10022,3.0,2026-2027,1726,elective
10022,3.0,2026-2027,1312,elective
10022,3.0,2026-2027,1218,elective
10022,3.0,2026-2027,1060,elective
10031,1.0,2010-2011,1725,compulsory
10031,1.0,2010-2011,1103,compulsory
10031,1.0,2010-2011,1896,compulsory-elective
10031,1.0,2010-2011,1552,compulsory-elective
10031,1.0,2010-2011,1432,compulsory-elective
10031,1.0,2010-2011,1302,compulsory-elective
10031,1.0,2010-2011,1142,compulsory-elective
10031,1.0,2010-2011,1110,compulsory-elective
10031,1.0,2010-2011,1959,elective
10031,1.0,2010-2011,1919,elective
10031,1.0,2010-2011,1815,elective
10031,1.0,2010-2011,1808,elective
10031,1.0,2010-2011,1694,elective
10031,1.0,2010-2011,1669,elective
10031,1.0,2010-2011,1635,elective
10031,1.0,2010-2011,1501,elective
10031,1.0,2010-2011,1499,elective
10031,1.0,2010-2011,1274,elective
10031,1.0,2010-2011,1238,elective
10031,1.0,2010-2011,1183,elective
10031,1.0,2010-2011,1162,elective
10031,1.0,2010-2011,1117,elective
10031,1.0,2010-2011,1053,elective
10031,1.0,2011-2012,1730,compulsory
10031,1.0,2011-2012,1360,compulsory
10031,1.0,2011-2012,1663,compulsory-elective
10031,1.0,2011-2012,1492,compulsory-elective
10031,1.0,2011-2012,1468,compulsory-elective
10031,1.0,2011-2012,1219,compulsory-elective
10031,1.0,2011-2012,1022,compulsory-elective
10031,1.0,2011-2012,1846,elective
10031,1.0,2011-2012,1797,elective
10031,1.0,2011-2012,1722,elective
10031,1.0,2011-2012,1706,elective
10031,1.0,2011-2012,1698,elective
10031,1.0,2011-2012,1549,elective
10031,1.0,2011-2012,1535,elective
10031,1.0,2011-2012,1442,elective
10031,1.0,2011-2012,1429,elective
10031,1.0,2011-2012,1278,elective
10031,1.0,2011-2012,1166,elective
10031,1.0,2012-2013,1622,compulsory
10031,1.0,2012-2013,1120,compulsory
10031,1.0,2012-2013,1723,compulsory-elective
10031,1.0,2012-2013,1633,compulsory-elective
10031,1.0,2012-2013,1214,compulsory-elective
10031,1.0,2012-2013,1017,compulsory-elective
10031,1.0,2012-2013,1795,elective
10031,1.0,2012-2013,1684,elective
10031,1.0,2012-2013,1683,elective
10031,1.0,2012-2013,1632,elective
10031,1.0,2012-2013,1518,elective
10031,1.0,2012-2013,1430,elective
10031,1.0,2012-2013,1257,elective
10031,1.0,2012-2013,1232,elective
10031,1.0,2012-2013,1213,elective
10031,1.0,2013-2014,1722,compulsory
10031,1.0,2013-2014,1593,compulsory-elective
10031,1.0,2013-2014,1368,compulsory-elective
10031,1.0,2013-2014,1900,elective
10031,1.0,2013-2014,1897,elective
10031,1.0,2013-2014,1873,elective
10031,1.0,2013-2014,1795,elective
10031,1.0,2013-2014,1692,elective
10031,1.0,2013-2014,1642,elective
10031,1.0,2013-2014,1483,elective
10031,1.0,2013-2014,1422,elective
10031,1.0,2013-2014,1411,elective
10031,1.0,2013-2014,1375,elective
10031,1.0,2013-2014,1367,elective
10031,1.0,2014-2015,1174,compulsory
10031,1.0,2014-2015,1366,compulsory-elective
10031,1.0,2014-2015,1182,compulsory-elective
10031,1.0,2014-2015,1822,elective
10031,1.0,2014-2015,1820,elective
10031,1.0,2014-2015,1724,elective
10031,1.0,2014-2015,1723,elective
10031,1.0,2014-2015,1668,elective
10031,1.0,2014-2015,1650,elective
10031,1.0,2014-2015,1639,elective
10031,1.0,2014-2015,1617,elective
10031,1.0,2014-2015,1551,elective
10031,1.0,2014-2015,1509,elective
10031,1.0,2014-2015,1292,elective
10031,1.0,2014-2015,1251,elective
10031,1.0,2014-2015,1005,elective
10031,1.0,2015-2016,1252,compulsory
10031,1.0,2015-2016,1239,compulsory
10031,1.0,2015-2016,1781,compulsory-elective
10031,1.0,2015-2016,1744,compulsory-elective
10031,1.0,2015-2016,1389,compulsory-elective
10031,1.0,2015-2016,1094,compulsory-elective
10031,1.0,2015-2016,1066,compulsory-elective
10031,1.0,2015-2016,1931,elective
10031,1.0,2015-2016,1841,elective
10031,1.0,2015-2016,1767,elective
10031,1.0,2015-2016,1705,elective
10031,1.0,2015-2016,1609,elective
10031,1.0,2015-2016,1572,elective
10031,1.0,2015-2016,1440,elective
10031,1.0,2015-2016,1068,elective
10031,1.0,2015-2016,1036,elective
10031,1.0,2015-2016,1019,elective
10031,1.0,2016-2017,1119,compulsory
10031,1.0,2016-2017,1113,compulsory
10031,1.0,2016-2017,1942,compulsory-elective
10031,1.0,2016-2017,1513,compulsory-elective
10031,1.0,2016-2017,1336,compulsory-elective
10031,1.0,2016-2017,1802,elective
10031,1.0,2016-2017,1740,elective
10031,1.0,2016-2017,1658,elective
10031,1.0,2016-2017,1605,elective
10031,1.0,2016-2017,1599,elective
10031,1.0,2016-2017,1543,elective
10031,1.0,2016-2017,1487,elective
10031,1.0,2016-2017,1445,elective
10031,1.0,2016-2017,1432,elective
10031,1.0,2016-2017,1379,elective
10031,1.0,2016-2017,1340,elective
10031,1.0,2016-2017,1282,elective
10031,1.0,2016-2017,1260,elective
10031,1.0,2016-2017,1191,elective
10031,1.0,2016-2017,1187,elective
10031,1.0,2016-2017,1173,elective
10031,1.0,2017-2018,1881,compulsory
10031,1.0,2017-2018,1895,compulsory-elective
10031,1.0,2017-2018,1393,compulsory-elective
10031,1.0,2017-2018,1120,compulsory-elective
10031,1.0,2017-2018,1999,elective
10031,1.0,2017-2018,1920,elective
10031,1.0,2017-2018,1762,elective
10031,1.0,2017-2018,1758,elective
10031,1.0,2017-2018,1713,elective
10031,1.0,2017-2018,1641,elective
10031,1.0,2017-2018,1583,elective
10031,1.0,2017-2018,1580,elective
10031,1.0,2017-2018,1566,elective
10031,1.0,2017-2018,1536,elective
10031,1.0,2017-2018,1455,elective
10031,1.0,2017-2018,1410,elective
10031,1.0,2017-2018,1358,elective
10031,1.0,2017-2018,1343,elective
10031,1.0,2017-2018,1324,elective
10031,1.0,2017-2018,1304,elective
10031,1.0,2018-2019,1186,compulsory
10031,1.0,2018-2019,1962,compulsory-elective
10031,1.0,2018-2019,1587,compulsory-elective
10031,1.0,2018-2019,1371,compulsory-elective
10031,1.0,2018-2019,1340,compulsory-elective
10031,1.0,2018-2019,1267,compulsory-elective
10031,1.0,2018-2019,1966,elective
10031,1.0,2018-2019,1823,elective
10031,1.0,2018-2019,1703,elective
10031,1.0,2018-2019,1675,elective
10031,1.0,2018-2019,1653,elective
10031,1.0,2018-2019,1639,elective
10031,1.0,2018-2019,1609,elective
10031,1.0,2018-2019,1421,elective
10031,1.0,2018-2019,1346,elective
10031,1.0,2018-2019,1343,elective
10031,1.0,2018-2019,1319,elective
10031,1.0,2018-2019,1299,elective
10031,1.0,2018-2019,1292,elective
10031,1.0,2018-2019,1231,elective
10031,1.0,2018-2019,1212,elective
10031,1.0,2018-2019,1181,elective
10031,1.0,2019-2020,1970,compulsory
10031,1.0,2019-2020,1199,compulsory
10031,1.0,2019-2020,1712,compulsory-elective
10031,1.0,2019-2020,1642,compulsory-elective
10031,1.0,2019-2020,1388,compulsory-elective
10031,1.0,2019-2020,1963,elective
10031,1.0,2019-2020,1736,elective
10031,1.0,2019-2020,1654,elective
10031,1.0,2019-2020,1483,elective
10031,1.0,2019-2020,1464,elective
10031,1.0,2019-2020,1378,elective
10031,1.0,2019-2020,1287,elective
10031,1.0,2019-2020,1264,elective
10031,1.0,2019-2020,1188,elective
10031,1.0,2019-2020,1041,elective
10031,1.0,2020-2021,1729,compulsory
10031,1.0,2020-2021,1551,compulsory
10031,1.0,2020-2021,1653,compulsory-elective
10031,1.0,2020-2021,1486,compulsory-elective
10031,1.0,2020-2021,1252,compulsory-elective
10031,1.0,2020-2021,1200,compulsory-elective
10031,1.0,2020-2021,1018,compulsory-elective
10031,1.0,2020-2021,1866,elective
10031,1.0,2020-2021,1726,elective
10031,1.0,2020-2021,1667,elective
10031,1.0,2020-2021,1639,elective
10031,1.0,2020-2021,1380,elective
10031,1.0,2020-2021,1343,elective
10031,1.0,2020-2021,1323,elective
10031,1.0,2020-2021,1251,elective
10031,1.0,2020-2021,1169,elective
10031,1.0,2020-2021,1103,elective
10031,1.0,2020-2021,1064,elective
10031,1.0,2020-2021,1056,elective
10031,1.0,2020-2021,1008,elective
10031,1.0,2021-2022,1292,compulsory
10031,1.0,2021-2022,1194,compulsory
10031,1.0,2021-2022,1836,compulsory-elective
10031,1.0,2021-2022,1822,compulsory-elective
10031,1.0,2021-2022,1819,compulsory-elective
10031,1.0,2021-2022,1698,compulsory-elective
10031,1.0,2021-2022,1314,compulsory-elective
10031,1.0,2021-2022,1028,compulsory-elective
10031,1.0,2021-2022,1879,elective
10031,1.0,2021-2022,1805,elective
10031,1.0,2021-2022,1804,elective
10031,1.0,2021-2022,1740,elective
10031,1.0,2021-2022,1735,elective
10031,1.0,2021-2022,1497,elective
10031,1.0,2021-2022,1447,elective
10031,1.0,2021-2022,1420,elective
10031,1.0,2021-2022,1392,elective
10031,1.0,2021-2022,1389,elective
10031,1.0,2021-2022,1255,elective
10031,1.0,2021-2022,1252,elective
10031,1.0,2021-2022,1231,elective
10031,1.0,2021-2022,1205,elective
10031,1.0,2021-2022,1091,elective
10031,1.0,2022-2023,1930,compulsory
10031,1.0,2022-2023,1413,compulsory
10031,1.0,2022-2023,1938,compulsory-elective
10031,1.0,2022-2023,1872,compulsory-elective
10031,1.0,2022-2023,1855,compulsory-elective
10031,1.0,2022-2023,1597,compulsory-elective
10031,1.0,2022-2023,1786,elective
10031,1.0,2022-2023,1747,elective
10031,1.0,2022-2023,1714,elective
10031,1.0,2022-2023,1624,elective
10031,1.0,2022-2023,1561,elective
10031,1.0,2022-2023,1444,elective
10031,1.0,2022-2023,1434,elective
10031,1.0,2022-2023,1400,elective
10031,1.0,2022-2023,1396,elective
10031,1.0,2022-2023,1374,elective
10031,1.0,2022-2023,1031,elective
10031,1.0,2023-2024,1166,compulsory
10031,1.0,2023-2024,1761,compulsory-elective
10031,1.0,2023-2024,1441,compulsory-elective
10031,1.0,2023-2024,1332,compulsory-elective
10031,1.0,2023-2024,1283,compulsory-elective
10031,1.0,2023-2024,1279,compulsory-elective
10031,1.0,2023-2024,1064,compulsory-elective
10031,1.0,2023-2024,1945,elective
10031,1.0,2023-2024,1879,elective
10031,1.0,2023-2024,1855,elective
10031,1.0,2023-2024,1853,elective
10031,1.0,2023-2024,1808,elective
10031,1.0,2023-2024,1754,elective
10031,1.0,2023-2024,1723,elective
10031,1.0,2023-2024,1698,elective
10031,1.0,2023-2024,1692,elective
10031,1.0,2023-2024,1365,elective
10031,1.0,2023-2024,1256,elective
10031,1.0,2023-2024,1177,elective
10031,1.0,2023-2024,1111,elective
10031,1.0,2024-2025,1486,compulsory
10031,1.0,2024-2025,1285,compulsory
10031,1.0,2024-2025,1830,compulsory-elective
10031,1.0,2024-2025,1590,compulsory-elective
10031,1.0,2024-2025,1571,compulsory-elective
10031,1.0,2024-2025,1433,compulsory-elective
10031,1.0,2024-2025,1220,compulsory-elective
10031,1.0,2024-2025,1139,compulsory-elective
10031,1.0,2024-2025,1856,elective
10031,1.0,2024-2025,1733,elective
10031,1.0,2024-2025,1375,elective
10031,1.0,2024-2025,1211,elective
10031,1.0,2024-2025,1176,elective
10031,1.0,2024-2025,1109,elective
10031,1.0,2024-2025,1079,elective
10031,1.0,2024-2025,1047,elective
10031,1.0,2024-2025,1024,elective
10031,1.0,2024-2025,1013,elective
10031,1.0,2025-2026,1577,compulsory
10031,1.0,2025-2026,1210,compulsory
10031,1.0,2025-2026,1522,compulsory-elective
10031,1.0,2025-2026,1258,compulsory-elective
10031,1.0,2025-2026,1169,compulsory-elective
10031,1.0,2025-2026,1150,compulsory-elective
10031,1.0,2025-2026,1996,elective
10031,1.0,2025-2026,1992,elective
10031,1.0,2025-2026,1986,elective
10031,1.0,2025-2026,1848,elective
10031,1.0,2025-2026,1797,elective
10031,1.0,2025-2026,1750,elective
10031,1.0,2025-2026,1737,elective
10031,1.0,2025-2026,1701,elective
10031,1.0,2025-2026,1593,elective
10031,1.0,2025-2026,1526,elective
10031,1.0,2025-2026,1471,elective
10031,1.0,2025-2026,1434,elective
10031,1.0,2025-2026,1415,elective
10031,1.0,2025-2026,1080,elective
10031,1.0,2025-2026,1031,elective
10031,1.0,2025-2026,1005,elective
10031,1.0,2026-2027,1952,compulsory
10031,1.0,2026-2027,1482,compulsory
10031,1.0,2026-2027,1927,compulsory-elective
10031,1.0,2026-2027,1141,compulsory-elective
10031,1.0,2026-2027,1080,compulsory-elective
10031,1.0,2026-2027,1946,elective
10031,1.0,2026-2027,1850,elective
10031,1.0,2026-2027,1758,elective
10031,1.0,2026-2027,1719,elective
10031,1.0,2026-2027,1582,elective
10031,1.0,2026-2027,1558,elective
10031,1.0,2026-2027,1474,elective
10031,1.0,2026-2027,1446,elective
10031,1.0,2026-2027,1400,elective
10031,1.0,2026-2027,1056,elective
10031,1.0,2026-2027,1023,elective
10031,2.0,2010-2011,1459,compulsory
10031,2.0,2010-2011,1814,compulsory-elective
10031,2.0,2010-2011,1540,compulsory-elective
10031,2.0,2010-2011,1224,compulsory-elective
10031,2.0,2010-2011,1053,compulsory-elective
10031,2.0,2010-2011,1051,compulsory-elective
10031,2.0,2010-2011,1990,elective
10031,2.0,2010-2011,1980,elective
10031,2.0,2010-2011,1817,elective
10031,2.0,2010-2011,1812,elective
10031,2.0,2010-2011,1766,elective
10031,2.0,2010-2011,1733,elective
10031,2.0,2010-2011,1706,elective
10031,2.0,2010-2011,1567,elective
10031,2.0,2010-2011,1554,elective
10031,2.0,2010-2011,1370,elective
10031,2.0,2010-2011,1337,elective
10031,2.0,2010-2011,1228,elective
10031,2.0,2010-2011,1061,elective
10031,2.0,2011-2012,1430,compulsory
10031,2.0,2011-2012,1898,compulsory-elective
10031,2.0,2011-2012,1770,compulsory-elective
10031,2.0,2011-2012,1582,compulsory-elective
10031,2.0,2011-2012,1191,compulsory-elective
10031,2.0,2011-2012,1030,compulsory-elective
10031,2.0,2011-2012,1977,elective
10031,2.0,2011-2012,1942,elective
10031,2.0,2011-2012,1797,elective
10031,2.0,2011-2012,1786,elective
10031,2.0,2011-2012,1710,elective
10031,2.0,2011-2012,1627,elective
10031,2.0,2011-2012,1469,elective
10031,2.0,2011-2012,1439,elective
10031,2.0,2011-2012,1278,elective
10031,2.0,2011-2012,1241,elective
10031,2.0,2011-2012,1210,elective
10031,2.0,2011-2012,1195,elective
10031,2.0,2011-2012,1193,elective
10031,2.0,2011-2012,1167,elective
10031,2.0,2011-2012,1034,elective
10031,2.0,2012-2013,1306,compulsory
10031,2.0,2012-2013,1804,compulsory-elective
10031,2.0,2012-2013,1511,compulsory-elective
10031,2.0,2012-2013,1167,compulsory-elective
10031,2.0,2012-2013,1058,compulsory-elective
10031,2.0,2012-2013,1033,compulsory-elective
10031,2.0,2012-2013,1765,elective
10031,2.0,2012-2013,1698,elective
10031,2.0,2012-2013,1600,elective
10031,2.0,2012-2013,1467,elective
10031,2.0,2012-2013,1424,elective
10031,2.0,2012-2013,1410,elective
10031,2.0,2012-2013,1361,elective
10031,2.0,2012-2013,1248,elective
10031,2.0,2012-2013,1241,elective
10031,2.0,2013-2014,1811,compulsory
10031,2.0,2013-2014,1309,compulsory
10031,2.0,2013-2014,1853,compulsory
10031,2.0,2013-2014,1162,compulsory
10031,2.0,2013-2014,1868,elective
10031,2.0,2013-2014,1760,elective
10031,2.0,2013-2014,1658,elective
10031,2.0,2013-2014,1557,elective
10031,2.0,2013-2014,1450,elective
10031,2.0,2013-2014,1447,elective
10031,2.0,2013-2014,1335,elective
10031,2.0,2013-2014,1331,elective
10031,2.0,2013-2014,1221,elective
10031,2.0,2013-2014,1101,elective
10031,2.0,2013-2014,1053,elective
10031,2.0,2013-2014,1041,elective
10031,2.0,2013-2014,1024,elective
10031,2.0,2013-2014,1009,elective
10031,2.0,2013-2014,1006,elective
10031,2.0,2014-2015,1162,compulsory
10031,2.0,2014-2015,1694,compulsory-elective
10031,2.0,2014-2015,1682,compulsory-elective
10031,2.0,2014-2015,1565,compulsory-elective
10031,2.0,2014-2015,1017,compulsory-elective
10031,2.0,2014-2015,1901,elective
10031,2.0,2014-2015,1888,elective
10031,2.0,2014-2015,1813,elective
10031,2.0,2014-2015,1803,elective
10031,2.0,2014-2015,1667,elective
10031,2.0,2014-2015,1629,elective
10031,2.0,2014-2015,1619,elective
10031,2.0,2014-2015,1362,elective
10031,2.0,2014-2015,1343,elective
10031,2.0,2014-2015,1299,elective
10031,2.0,2014-2015,1214,elective
10031,2.0,2014-2015,1158,elective
10031,2.0,2014-2015,1152,elective
10031,2.0,2015-2016,1037,compulsory
10031,2.0,2015-2016,1731,compulsory-elective
10031,2.0,2015-2016,1541,compulsory-elective
10031,2.0,2015-2016,1406,compulsory-elective
10031,2.0,2015-2016,1040,compulsory-elective
10031,2.0,2015-2016,1817,elective
10031,2.0,2015-2016,1790,elective
10031,2.0,2015-2016,1758,elective
10031,2.0,2015-2016,1647,elective
10031,2.0,2015-2016,1601,elective
10031,2.0,2015-2016,1564,elective
10031,2.0,2015-2016,1513,elective
10031,2.0,2015-2016,1185,elective
10031,2.0,2015-2016,1186,elective
10031,2.0,2015-2016,1175,elective
10031,2.0,2016-2017,1048,compulsory
10031,2.0,2016-2017,1884,compulsory-elective
10031,2.0,2016-2017,1481,compulsory-elective
10031,2.0,2016-2017,1091,compulsory-elective
10031,2.0,2016-2017,1908,elective
10031,2.0,2016-2017,1864,elective
10031,2.0,2016-2017,1822,elective
10031,2.0,2016-2017,1652,elective
10031,2.0,2016-2017,1452,elective
